CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
54964	81819	3539	0.6783	-66.047
64049	80566	3539	0.6257	-14.015
45953	54964	3539	0.6731	0.000
35641	58190	3539	0.6443	0.000
64049	81819	3539	0.6912	18.011
9244	58190	3539	0.6371	63.978
48584	54964	3539	0.6463	0.000
35641	48584	3539	0.6209	0.000
80592	81819	3539	0.7006	-14.016
45953	48584	3539	0.6567	0.000
34443	35187	3540	0.7875	-0.015
69005	69006	3541	0.8547	-1.005
69005	69561	3541	0.6967	-2.008
69006	69561	3541	0.7571	-1.002
38074	63954	3542	0.7951	-0.059
68419	68453	3543	0.641	-44.026
48048	68453	3543	0.6466	-184.307
94912	95829	3545	0.5238	24.000
52248	99034	3548	0.5183	187.599
91532	101298	3548	0.5426	-111.293
101298	103786	3548	0.5309	236.092
91532	99034	3548	0.5379	86.847
97126	99034	3548	0.5402	-67.072
85718	90168	3549	0.7466	-28.030
22809	22823	3553	0.5459	1.002
32153	32325	3564	0.8466	0.149
32153	35680	3564	0.8326	-167.096
38036	40037	3565	0.6397	-11.000
24967	31857	3567	0.7122	-93.112
24967	73356	3567	0.7133	54.887
31857	88957	3567	0.854	-104.209
24967	84205	3567	0.7085	-40.286
24967	88957	3567	0.7134	-197.321
9133	31857	3567	0.7175	-196.073
9133	24967	3567	0.712	-102.961
43858	84205	3567	0.703	-5.164
11716	43858	3567	0.7215	-104.135
19471	43858	3567	0.7938	-92.133
11771	102886	3575	0.552	-75.383
37855	39669	3579	0.8493	0.221
30693	33399	3583	0.7248	-0.070
39719	40789	3586	0.5659	-1.995
61429	74828	3588	0.6572	15.995
48850	53351	3597	0.8235	-3.013
75278	85938	3604	0.7832	44.972
57257	62219	3611	0.8116	-14.015
52505	57257	3611	0.7522	-14.022
57257	63560	3611	0.773	-15.011
62219	63560	3611	0.7799	-0.997
22054	62219	3611	0.7824	-90.046
47920	56549	3613	0.6235	0.001
63156	64608	3616	0.6677	-0.194
31263	63156	3616	0.6083	-33.957
37534	38756	3620	0.6632	-0.003
37534	46580	3620	0.6878	0.090
38756	38943	3620	0.6419	-1.003
37534	48090	3620	0.6874	-0.002
46580	48090	3620	0.7658	-0.092
38756	48090	3620	0.6747	0.000
11704	22066	3626	0.6377	-35.972
22818	61453	3629	0.6874	-123.243
81973	86556	3637	0.5748	-1.003
47533	86799	3639	0.5877	-329.996
4858	35683	3643	0.6614	-265.113
32752	46174	3649	0.5049	23.927
62470	71868	3649	0.5827	300.225
46174	71868	3649	0.5405	131.971
13762	20447	3654	0.5865	-14.015
20095	108845	3656	0.6656	364.375
83669	89547	3657	0.6242	-30.035
83669	89571	3657	0.9112	-29.037
89058	89547	3657	0.8614	-2.003
89547	89571	3657	0.6406	0.998
89058	89571	3657	0.8248	-1.006
83669	89058	3657	0.843	-28.031
23268	69946	3658	0.6002	-62.961
74823	74912	3662	0.7894	0.998
13940	69593	3668	0.7423	12.000
23617	69593	3668	0.7407	-2.016
3329	19596	3674	0.7236	-150.254
82595	88403	3677	0.5161	-0.037
8413	25258	3679	0.7232	-270.163
41771	44159	3687	0.8223	-3.995
31333	31618	3687	0.933	1.996
31618	44159	3687	0.7773	-37.957
31333	41771	3687	0.8649	-31.966
31618	32267	3687	0.8752	-0.996
31333	42005	3687	0.8659	-33.962
31333	44159	3687	0.7768	-35.961
31176	31618	3687	0.8188	3.007
42005	44159	3687	0.8214	-2.000
31618	41771	3687	0.8245	-33.962
41771	42005	3687	0.9266	-1.996
31618	42005	3687	0.8408	-35.958
31176	31333	3687	0.8038	1.011
64453	81431	3691	0.9004	0.000
64453	86300	3691	0.9112	0.000
86300	98802	3691	0.9218	-272.252
89561	99403	3691	0.881	116.041
81431	86300	3691	0.9106	0.000
86300	99403	3691	0.8871	-166.136
42726	49150	3700	0.6204	-0.909
48077	49150	3700	0.7689	0.092
48077	49716	3700	0.6743	1.001
49150	49716	3700	0.6941	0.909
42726	49716	3700	0.5936	0.000
48943	49716	3700	0.7347	-0.094
42726	48077	3700	0.55	-1.000
42726	48943	3700	0.7513	0.094
48943	49150	3700	0.6774	-1.003
48077	48943	3700	0.6096	1.095
29483	37476	3703	0.6627	-49.111
5315	45371	3703	0.675	-116.893
22167	37267	3703	0.7364	-71.042
22167	74827	3703	0.6806	-83.115
37267	44064	3703	0.7278	6.073
5315	37267	3703	0.7272	-138.143
22167	98675	3703	0.6788	-313.306
3952	44064	3703	0.6677	-43.103
37267	37476	3703	0.6626	73.020
37267	98675	3703	0.7324	-242.265
3952	37267	3703	0.7251	-49.176
22167	44064	3703	0.742	-64.969
44064	98675	3703	0.6627	-248.338
83218	83935	3705	0.7693	-1.001
12055	88523	3708	0.6886	0.073
66949	81947	3711	0.5287	-64.032
20492	28660	3717	0.5441	-15.070
62071	67851	3719	0.555	-176.016
8211	67022	3729	0.5847	-90.130
8211	54319	3729	0.5903	-92.062
70035	100812	3730	0.5937	51.018
9649	75767	3732	0.6837	-43.270
85878	87197	3737	0.861	39.957
13176	29157	3738	0.6209	-50.015
18055	36075	3748	0.6586	-133.932
18055	30168	3748	0.6452	-4.068
9195	36075	3748	0.6482	-149.868
19522	36075	3748	0.673	-101.909
38082	45616	3750	0.8247	15.991
41460	69354	3751	0.6344	-97.212
61697	71506	3752	0.6914	-28.030
14848	35577	3753	0.6203	15.995
7674	17464	3754	0.6688	-12.036
72573	96394	3762	0.5823	194.331
12582	18088	3771	0.6692	-15.975
18026	18088	3771	0.6089	0.130
15961	16796	3776	0.6453	-299.030
10390	16796	3776	0.7145	-188.105
88500	92003	3780	0.5744	2.016
88688	92003	3780	0.6147	0.037
63969	74456	3781	0.5691	97.056
91218	95424	3787	0.8665	-148.059
62536	62638	3795	0.5304	1.003
55914	57996	3796	0.7978	0.069
57996	58486	3796	0.8624	1.998
37431	73963	3797	0.5703	-464.255
42864	72244	3804	0.6366	-118.034
3007	42864	3804	0.603	-65.998
49520	100500	3805	0.6331	31.787
24890	26365	3811	0.7531	1.004
7668	7884	3813	0.93	0.039
6717	7884	3813	0.955	0.039
6717	7668	3813	0.9286	-0.000
33392	53918	3814	0.6454	109.033
15275	33392	3814	0.5992	-51.997
53918	80786	3814	0.8306	0.001
8075	33392	3814	0.6403	-96.026
15275	30511	3814	0.606	27.010
47484	80786	3814	0.5837	-14.014
8075	15275	3814	0.59	-44.029
30511	75298	3814	0.606	-45.001
47484	76246	3814	0.7766	0.000
14960	15640	3816	0.7179	154.062
81911	108634	3817	0.7611	54.976
81911	86203	3817	0.7538	87.077
47350	59191	3820	0.6418	-12.832
57779	59191	3820	0.6437	-77.699
20826	37357	3823	0.6579	-163.043
65113	77540	3833	0.6181	232.155
33602	38101	3837	0.8265	0.000
26655	64014	3837	0.7734	-43.879
63697	64014	3837	0.8198	-0.150
26655	38101	3837	0.7794	-112.006
26655	33602	3837	0.741	-112.006
89488	107009	3847	0.8878	-18.044
19341	50290	3849	0.7054	-125.982
3485	3615	3850	0.7758	0.001
69804	73268	3855	0.8707	-1.001
69214	69804	3855	0.8824	1.996
69214	73268	3855	0.83	0.995
36168	73399	3858	0.5842	-158.107
13942	47375	3863	0.7025	-207.113
13942	68909	3863	0.7748	-394.214
46821	46828	3864	0.6869	-1.998
7312	7313	3866	0.7553	0.998
37620	57405	3867	0.6445	38.030
37620	45092	3867	0.6619	77.121
37620	67062	3867	0.659	-66.866
52120	60451	3869	0.6878	-0.000
7955	8011	3874	1.0	0.009
49847	64098	3879	0.7229	-43.117
73625	92827	3881	0.5169	-131.254
6430	34119	3883	0.6921	-169.152
6430	34967	3883	0.7268	-103.025
32763	59166	3893	0.6834	-0.107
53237	59166	3893	0.664	0.096
17015	59166	3893	0.6482	-0.021
32763	81667	3893	0.6762	-96.260
22067	23383	3895	0.5356	26.040
64152	66636	3898	0.602	-0.179
67603	72977	3898	0.5723	-2.010
66636	89808	3898	0.6264	-196.224
66636	67603	3898	0.5651	-26.023
82747	82748	3901	0.6354	-0.505
82728	82747	3901	0.8103	-0.498
82728	82748	3901	0.6387	-1.003
9546	9682	3903	0.9753	0.118
38143	47384	3906	0.7038	130.024
47886	67861	3906	0.7061	4.880
38143	43386	3906	0.7254	54.184
8720	47886	3906	0.7367	64.013
47886	52968	3906	0.7205	27.887
31116	47886	3906	0.7024	296.055
22701	52968	3906	0.7093	-82.185
64072	67861	3906	0.7046	-87.039
8720	47384	3906	0.714	-186.037
22701	64072	3906	0.7227	-18.152
33970	47886	3906	0.7463	-55.994
26241	47886	3906	0.7024	-82.043
33970	55258	3906	0.7155	-31.970
55258	64072	3906	0.716	67.896
10730	29447	3906	0.7002	-22.943
29447	52968	3906	0.7717	-37.131
29447	64072	3906	0.7342	26.902
38143	65768	3906	0.7261	273.832
35593	47886	3906	0.7405	186.049
20760	21022	3907	0.6563	0.037
21022	40743	3907	0.678	0.054
21022	82313	3907	0.579	63.972
15088	61578	3924	0.6811	53.974
13567	15088	3924	0.7513	-0.000
100145	106590	3927	0.5191	-109.020
15241	36009	3930	0.5565	-0.992
46870	72202	3932	0.8962	-14.224
35749	72202	3932	0.8841	-136.087
91374	92505	3935	0.921	-27.028
33658	92505	3935	0.859	-228.282
6944	18825	3937	0.9034	0.000
13071	75711	3939	0.5429	-127.172
62785	67053	3944	0.5609	256.153
47473	62288	3954	0.6065	-47.153
22745	92766	3957	0.6929	-80.297
24932	43066	3963	0.6707	-148.016
18294	42585	3969	0.6849	-357.786
42585	53971	3969	0.6609	459.910
18294	32892	3969	0.6778	66.009
42579	42585	3969	0.7028	-84.935
18294	42579	3969	0.6663	-272.850
96439	98374	3976	0.6147	-72.021
98374	98426	3976	0.6295	-1.998
96710	98374	3976	0.7445	-74.019
96439	98379	3976	0.7003	-73.022
91170	98379	3976	0.6795	34.036
94809	96439	3976	0.6955	-75.010
94809	94830	3976	0.7442	1.005
94809	98379	3976	0.6686	-148.032
96351	98379	3976	0.7543	-74.019
94830	96351	3976	0.7705	-75.018
96351	98374	3976	0.7521	-73.018
94809	96710	3976	0.6799	-73.013
94809	98374	3976	0.6488	-147.032
94830	96439	3976	0.6943	-76.015
88840	98426	3976	0.6081	-39.980
96351	96439	3976	0.7866	-0.997
96351	96710	3976	0.7772	1.001
94830	98374	3976	0.6946	-148.036
94830	96710	3976	0.7965	-74.017
81711	96710	3976	0.6744	-113.001
94809	96351	3976	0.752	-74.013
96710	98379	3976	0.6965	-75.020
7264	13078	3984	0.6111	-14.017
70323	71239	3985	0.5758	-0.056
87571	89385	3989	0.7293	-166.097
33443	37579	3993	0.6925	-31.042
28337	32501	3999	0.671	109.027
40399	96563	4001	0.5785	-296.156
68456	100871	4011	0.5882	80.011
87627	100871	4011	0.6539	260.163
87627	97388	4011	0.5808	173.066
31802	102251	4015	0.6626	-291.389
93326	102251	4015	0.6303	114.638
19558	62890	4017	0.753	-124.124
19855	28129	4020	0.5794	-18.011
79501	85393	4024	0.6226	-4.094
85393	105032	4024	0.6281	-62.120
79501	97725	4024	0.5898	52.923
68431	103287	4026	0.6899	-250.343
30773	59761	4028	0.9217	-68.063
59761	67512	4028	0.8981	-103.060
10600	11619	4029	0.7563	0.000
43333	43491	4039	0.7892	-5.989
43664	43674	4039	0.8976	-1.997
43333	43664	4039	0.8515	-1.995
43333	43674	4039	0.8421	-3.992
43491	43664	4039	0.8489	3.994
43491	43674	4039	0.8718	1.997
4165	26422	4040	0.5978	-4.994
90698	90707	4044	0.8129	-1.004
17366	68481	4048	0.6691	45.996
85640	86848	4058	0.785	14.015
36669	98538	4059	0.5337	-207.410
7364	20884	4062	0.8397	0.000
59255	69366	4062	0.8572	0.000
7364	25805	4062	0.8396	0.000
20884	84551	4062	0.8657	0.000
25805	74801	4062	0.839	0.000
59255	84551	4062	0.8619	0.000
11164	43096	4062	0.9156	0.000
43096	52676	4062	0.9749	0.000
11164	11628	4062	0.8482	-0.073
7364	30390	4062	0.8398	0.000
52676	74801	4062	0.9646	0.000
20884	74801	4062	0.8613	0.000
25805	84551	4062	0.8462	0.000
20884	52676	4062	0.8556	0.000
52676	84551	4062	0.9957	0.000
43096	84551	4062	0.9795	0.000
20884	69366	4062	0.8557	0.000
30390	52676	4062	0.8502	0.000
43096	59255	4062	0.8542	0.000
7364	52676	4062	0.9597	0.000
20884	43096	4062	0.8531	0.000
11164	30390	4062	0.8283	0.000
11164	20884	4062	0.8345	0.000
11164	84551	4062	0.9218	0.000
30390	43096	4062	0.8505	0.000
25805	52676	4062	0.8406	0.000
30390	74801	4062	0.8536	0.000
74801	84551	4062	0.9697	0.000
11164	69366	4062	0.9366	0.000
7364	43096	4062	0.9592	0.000
20884	30390	4062	0.981	0.000
69366	84551	4062	0.9699	-0.000
43096	69366	4062	0.9681	0.000
7364	84551	4062	0.9635	0.000
25805	43096	4062	0.8443	0.000
11164	25805	4062	0.8193	0.000
25805	69366	4062	0.8394	0.000
52676	69366	4062	0.9664	0.000
30390	84551	4062	0.8564	0.000
11164	74801	4062	0.9099	0.000
69366	74801	4062	0.9668	-0.000
7364	59255	4062	0.8496	0.000
52676	59255	4062	0.8818	0.000
7364	11164	4062	0.895	0.000
7364	69366	4062	0.96	0.000
59255	74801	4062	0.8564	0.000
43096	74801	4062	0.9645	0.000
30390	69366	4062	0.8512	0.000
11164	52676	4062	0.913	0.000
7364	74801	4062	0.9598	0.000
4956	6163	4066	0.6292	-15.992
38216	38471	4068	0.5788	1.004
54643	78969	4069	0.6097	-105.117
25458	88452	4069	0.6591	-59.192
40453	54643	4069	0.6268	-101.068
54643	88452	4069	0.6128	84.873
39613	42170	4079	0.5321	138.185
79212	89757	4081	0.6282	-94.994
80909	89757	4081	0.6606	-254.241
5485	71947	4082	0.6066	-305.005
12261	66603	4086	0.6758	-359.195
4832	5125	4096	0.6623	-0.045
30307	45583	4098	0.5593	282.605
5242	8434	4104	0.6752	6.023
61857	71207	4114	0.7862	-1.004
43036	51938	4116	0.7695	-1.003
19221	70865	4117	0.6903	-353.617
10303	64704	4119	0.9155	0.000
69345	74184	4123	0.8854	0.001
56135	69345	4123	0.8888	-0.017
83832	86915	4128	0.8455	-14.053
25712	30642	4130	0.7924	-0.003
25712	88179	4130	0.7994	-50.259
1005	104126	4131	0.705	0.001
1005	61483	4131	0.6644	-210.326
3399	12111	4150	0.7392	80.801
82237	82607	4155	0.7433	1.011
76133	76991	4160	0.9314	0.142
13216	82239	4162	0.5096	-104.161
46288	48449	4165	0.5041	-0.136
6267	75041	4183	0.688	-280.192
7985	12950	4184	0.7004	-15.977
11440	11456	4184	0.7019	-0.993
11456	12950	4184	0.6945	-15.995
38332	39614	4190	0.6076	-126.034
37971	41747	4194	0.6375	-78.895
41229	45051	4195	0.625	-277.193
37552	37553	4196	0.6267	-1.005
33376	76568	4197	0.5587	50.008
12601	33376	4197	0.5852	167.003
46494	48858	4207	0.75	1.997
46479	48858	4207	0.6262	387.098
25309	35037	4209	0.5243	-138.065
25309	72969	4209	0.5689	-39.882
72969	78404	4209	0.6	-33.961
69022	87123	4215	0.5044	-210.161
4785	47202	4218	0.6981	-80.029
11278	49845	4227	0.7086	86.980
91444	93330	4228	0.5841	1.004
92625	93330	4228	0.5805	-15.995
89089	95728	4228	0.5698	-56.062
89089	93330	4228	0.629	-28.031
93330	95728	4228	0.6004	-28.031
24913	79841	4231	0.5241	-140.154
8522	8965	4232	0.7155	0.874
28362	32513	4239	0.7367	-212.082
18894	25625	4250	0.6435	0.082
11733	20305	4255	0.6269	54.939
20305	64687	4255	0.6017	-47.023
78361	81853	4260	0.659	-155.039
32608	81853	4260	0.5641	-84.353
52427	53932	4264	0.6043	-2.001
52400	52737	4264	0.6095	57.069
52427	52737	4264	0.7876	56.068
52400	52427	4264	0.7764	1.001
52400	53932	4264	0.7338	-1.000
39035	65735	4268	0.658	119.039
17048	20075	4269	0.6851	-139.193
41776	56339	4274	0.5409	190.975
29744	73956	4277	0.5387	-67.028
78390	78423	4279	0.9114	-1.003
72042	78224	4281	0.8709	64.015
67432	72042	4281	0.898	-92.046
67432	78224	4281	0.9069	-28.031
19131	54109	4282	0.7701	466.100
79695	86149	4289	0.91	-28.031
29934	101859	4292	0.5639	-413.424
57287	57422	4296	0.5184	18.990
13908	60424	4312	0.7485	-0.000
71455	81347	4312	0.7902	-28.032
60424	71217	4312	0.8377	-28.031
47856	69944	4312	0.7525	0.000
59957	60424	4312	0.7527	12.000
43963	59957	4312	0.7744	0.000
60424	69944	4312	0.7491	-14.016
69944	71217	4312	0.8444	-14.016
71455	81808	4312	0.8056	-14.016
47856	71455	4312	0.7907	-28.031
81347	81808	4312	0.7874	14.016
40413	60424	4312	0.8086	0.000
40413	71217	4312	0.752	-28.031
77745	81347	4312	0.7831	-16.031
71217	71455	4312	0.7831	-14.015
47856	60424	4312	0.7676	14.016
69944	71455	4312	0.7858	-28.031
80617	96314	4315	0.5115	-64.887
36384	80617	4315	0.5139	-7.085
11652	36384	4315	0.5378	-392.059
58244	80617	4315	0.5001	-326.043
8568	21248	4318	0.6709	19.952
43936	44746	4328	0.7045	-76.701
24372	77894	4332	0.5205	-109.212
24372	103727	4332	0.5555	24.456
59759	90865	4333	0.7383	-107.832
48924	84767	4336	0.6906	-114.085
26937	100136	4338	0.6617	-291.320
45412	96776	4342	0.6412	-150.384
8621	45412	4342	0.6271	-84.891
34398	70018	4343	0.6947	19.916
48505	76982	4344	0.5636	-118.139
69616	95837	4346	0.6058	195.149
69616	102770	4346	0.6256	85.955
38442	38494	4347	0.569	3.996
38417	38421	4347	0.7833	1.998
38487	38494	4347	0.6385	1.998
38413	38487	4347	0.5943	-3.001
38417	38442	4347	0.6117	-1.004
38413	38421	4347	0.811	-1.997
38421	38494	4347	0.6033	0.994
38413	38442	4347	0.5391	-4.999
38442	38487	4347	0.6567	1.998
38417	38494	4347	0.5658	2.992
38417	38487	4347	0.6321	0.994
38421	38442	4347	0.5204	-3.002
38421	38487	4347	0.5779	-1.004
38413	38417	4347	0.8159	-3.996
38413	38494	4347	0.5726	-1.003
80984	93188	4351	0.6307	-135.474
45836	74187	4355	0.7251	-278.462
13790	46397	4355	0.7148	174.079
9163	13790	4355	0.7059	-31.026
51097	74187	4355	0.7517	-280.169
74187	79082	4355	0.7912	150.927
13790	78251	4355	0.6945	-24.167
51097	80091	4355	0.683	-17.106
9350	13790	4355	0.6922	-110.922
22169	51097	4355	0.7341	-37.094
46397	51097	4355	0.6975	-204.183
24046	70192	4356	0.6696	-439.282
9251	24046	4356	0.7318	63.078
70192	96899	4356	0.7291	339.250
9251	24626	4356	0.7081	21.150
26041	72501	4356	0.7142	-41.159
26041	96899	4356	0.7296	-24.068
3152	48840	4358	0.6789	-99.009
34714	34774	4360	0.8131	-103.058
33963	34714	4360	0.7626	0.996
55185	89416	4364	0.6807	-138.235
7083	10748	4369	0.5392	-86.037
26856	38464	4371	0.9385	0.000
29936	38464	4371	0.9741	0.000
33890	38464	4371	0.9194	0.000
6774	26856	4371	0.8198	0.122
26856	29936	4371	0.9214	0.000
29936	33890	4371	0.9431	0.000
26856	33890	4371	0.9079	0.000
31494	31551	4374	0.7778	-18.010
33390	60082	4375	0.5711	21.989
27652	41732	4376	0.6808	-43.101
19372	19703	4379	0.8689	-0.060
85445	85455	4380	0.6442	1.997
85435	85445	4380	0.6983	1.997
24564	41099	4385	0.58	-30.032
5799	5906	4388	0.5173	30.007
36350	37036	4406	0.7247	0.311
24328	36988	4408	0.5629	-35.962
17137	23143	4414	0.6707	-14.016
16121	48127	4415	0.7255	-8.005
16121	46623	4415	0.6943	-244.145
9788	9826	4416	0.6096	0.066
62923	65547	4418	0.6827	-149.144
68716	68787	4420	0.6785	-1.007
18575	94212	4425	0.6941	-251.335
18575	44713	4425	0.6691	63.005
21962	24093	4433	0.7857	18.014
31642	100829	4440	0.6006	-166.230
93921	97204	4441	0.634	-73.070
93921	95791	4441	0.6097	-229.222
1580	19896	4445	0.6891	96.818
7177	33082	4446	0.6325	-136.996
41553	45637	4447	0.6447	71.136
16620	19379	4454	0.7742	-149.995
10733	19349	4463	0.556	-54.170
10733	69697	4463	0.5569	-208.249
63518	71325	4464	0.6926	0.000
63518	69250	4464	0.6088	0.000
67588	69250	4464	0.5508	1.003
19742	54732	4472	0.55	-280.073
49244	49373	4476	0.6494	1.997
49244	49445	4476	0.669	-1.997
36612	36623	4477	0.6358	-1.996
19992	35540	4478	0.5538	-135.732
14171	19992	4478	0.5709	-165.041
87313	89341	4479	0.8826	-15.017
84012	88654	4479	0.9186	-0.002
87313	88654	4479	0.8748	-14.016
55653	62915	4480	0.5536	-28.026
83901	84258	4482	0.798	1.999
37937	84714	4482	0.7715	-53.846
84258	84714	4482	0.8126	-45.949
85671	88493	4484	0.6724	1.002
7882	85671	4484	0.5955	-441.274
7882	88493	4484	0.5411	-440.272
31242	33064	4487	0.5883	-35.057
57760	58297	4493	0.7016	-115.905
450	2138	4503	0.5172	28.004
39	2138	4503	0.548	-1.988
52	450	4503	0.6329	-0.036
52	2138	4503	0.5456	27.968
76871	99154	4504	0.7411	-96.147
80321	93714	4504	0.7103	282.145
92433	93714	4504	0.7121	352.260
68141	93714	4504	0.7211	158.035
40421	93714	4504	0.7048	81.094
92433	99154	4504	0.8466	114.068
77560	92433	4504	0.7029	-176.178
11765	11767	4506	0.5175	-1.992
11765	11766	4506	0.5347	-0.997
23416	36124	4508	0.6398	-139.057
23416	61169	4508	0.5426	-127.084
22933	61166	4508	0.5364	43.010
23452	61166	4508	0.6033	1.005
61124	61145	4508	0.5875	-1.001
36124	61124	4508	0.643	13.967
23441	61166	4508	0.7353	1.998
25091	61169	4508	0.532	-82.073
61145	61169	4508	0.6126	-0.994
23416	61145	4508	0.5383	-126.090
61124	61169	4508	0.8845	-1.995
23416	61124	4508	0.7197	-125.089
36124	61145	4508	0.53	12.966
23416	61166	4508	0.7798	-0.001
22933	25091	4508	0.5026	-2.000
23416	23441	4508	0.7897	-1.999
22933	23416	4508	0.5841	43.011
22933	61124	4508	0.7078	-82.078
36124	61166	4508	0.6078	139.056
23441	25091	4508	0.5503	-43.012
23416	23452	4508	0.5717	-1.006
61124	61166	4508	0.5898	125.088
22933	23441	4508	0.5219	41.013
23441	61169	4508	0.709	-125.086
14602	107403	4509	0.5091	8.190
14602	38051	4509	0.5028	-403.031
3634	107841	4519	0.6753	32.006
14015	14377	4521	0.7396	1.999
13639	14015	4521	0.5894	-0.998
48473	50914	4523	0.6927	-0.077
50914	54177	4523	0.8979	-14.015
48473	54177	4523	0.6776	-14.092
6967	35355	4529	0.5285	-111.022
32160	39048	4529	0.5021	370.096
6967	32160	4529	0.5026	-363.142
25313	101901	4533	0.6755	-302.355
55732	78855	4537	0.8648	68.027
90092	90409	4546	0.6967	101.953
90149	90409	4546	0.722	-17.050
6113	6773	4548	0.7418	-0.001
6906	29954	4557	0.6467	-24.057
92092	95844	4560	0.6036	-0.031
92092	93530	4560	0.797	-28.029
92059	93720	4560	0.6137	0.976
93720	95844	4560	0.6274	0.000
92059	95844	4560	0.6446	0.976
92059	92092	4560	0.906	1.008
92092	93720	4560	0.6153	-0.031
93530	94531	4560	0.8065	-1.005
92059	93530	4560	0.7683	-27.022
45996	46148	4565	0.8171	0.997
30144	42122	4569	0.5554	14.992
30777	82924	4571	0.7372	-385.188
12904	13028	4575	0.803	-57.022
13028	13097	4575	0.71	-0.998
49658	49734	4576	0.7603	1.998
74360	83368	4581	0.7211	0.021
47589	83368	4581	0.7181	-114.102
54178	108846	4586	0.7208	46.928
11815	40389	4592	0.5176	-198.032
21956	89038	4596	0.7356	-139.927
88645	89038	4596	0.864	-33.703
8450	8861	4599	0.6454	15.995
98192	99657	4602	0.5436	-49.979
76339	99657	4602	0.551	-24.078
46825	94961	4605	0.5092	254.720
60533	77978	4606	0.8439	26.992
81949	82322	4607	0.5717	1.002
82314	82379	4607	0.5827	1.004
82322	82379	4607	0.6317	-4.955
82314	82322	4607	0.5149	5.958
4548	41517	4610	0.5207	33.958
4548	4555	4610	0.6793	-1.993
61416	100403	4612	0.6516	-141.261
56215	56216	4621	0.8352	-1.996
56215	56472	4621	0.5199	-37.025
56470	56471	4621	0.6328	-0.991
56470	56472	4621	0.5433	-1.995
56469	56470	4621	0.6339	-1.006
56216	56469	4621	0.8079	-32.029
56216	56471	4621	0.7854	-34.026
56215	56471	4621	0.819	-36.022
56469	56471	4621	0.8347	-1.997
56215	56470	4621	0.6041	-35.030
56216	56470	4621	0.6867	-33.035
56215	56469	4621	0.8821	-34.025
58314	84876	4631	0.5187	-154.781
68038	84876	4631	0.5505	-177.839
25018	58314	4631	0.5394	-174.146
77501	84876	4631	0.5801	-133.850
67445	67448	4638	0.5621	-1.003
23722	24520	4639	0.8049	0.022
3098	103016	4640	0.6253	-341.445
65845	84051	4646	0.8305	-0.003
66964	68153	4646	0.7041	-0.149
66964	84051	4646	0.7289	-0.097
65845	66964	4646	0.68	0.093
83964	95090	4648	0.902	-182.126
87582	89421	4650	0.5669	-14.016
13034	18157	4656	0.5444	13.979
75239	95348	4658	0.6369	158.153
34849	36378	4659	0.5204	-67.982
34849	39210	4659	0.5313	22.081
11018	24999	4665	0.6442	-101.189
